,Key,Name,Level,Series,URL,Date,Video,ImageURL,Description
3747,QW0006,了 (le): Something's About to Happen,Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0006,2007-07-13,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,"了 (le) is a many-splendored thing... and due to overwhelming demand, we, your loving hosts of Qing Wen, have decided to help crack the mystery of 了 wide open--starting in this podcast, where we go into one particularly useful 了 sentence pattern. Listen in, and find out how to use 了 to express that something is about to happen. And stay tuned to Qing Wen for future 了 lovin'."
3748,0575,Sudoku,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0575,2007-07-13,False,https://s3contents.chinesepod.com/0575/7a954bdec703f75ce2eafb3fe15573176e335ddc/images/chinesepod_D0575.jpg,"There is a rage sweeping the number geeks of the nation, and it's called Sudoku.  ChinesePod, confident that all Chinese-learners are mental gymnasts by nature, brings you enlightenment on this popular mind-puzzle. Now, for those amongst us who are not number-crunchers, think of this podcast as your one chance to learn how to talk about columns, grids, and rows with fluency in Mandarin.  And for those amongst us that are number-crunchers, please come and do my taxes next year."
3749,0574,The Olympics on TV,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0574,2007-07-12,False,https://s3contents.chinesepod.com/0574/848ee85c1980eee155216d61709e3b5d00e6e92c/images/chinesepod_B0574.jpg,"It's not that we advocate being TV addicts, however, come 2008 we'll be glued to our screens (or fighting the crowds in Beijing) with the best of them to watch the very first Olympic games ever held in China.  In this podcast, learn how to sit down, turn on the telly, and camp out for a two-week viewing extravaganza, in Mandarin Chinese.  Yet another incentive to make the trip to China for the games:  not having to be ripped from slumber at 3:00am to watch!"
3750,CM0007,#7,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0007,2007-07-11,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"John has chosen another audio clip, and Dave has offered the world his love again as the prize for yet another ChinesePod contest. Listen to the podcast to find out how to participate.

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? Dave, Jenny, and Amber offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and three clues."
3751,0573,The Drug Dealer,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0573,2007-07-11,False,https://s3contents.chinesepod.com/0573/4ae2722e7f91878a4cf17746a6070d06c92af169/images/chinesepod_C0573.jpg,"The Departed was a pretty good film, although we have an office-wide dispute over whether it's better than Infernal Affairs.  Before you settle down to watch the Hong Kong original in its glorious Mandarin dub though, we recommend checking out this podcast to learn the Chinese of the streets.  Otherwise the plot won't make much sense.  Bonus points if you can spot our mole ahead of time."
3752,0572,Moving,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0572,2007-07-10,False,https://s3contents.chinesepod.com/0572/318c0baa83cdfed63f8de8677bed261d63a06e55/images/chinesepod_A0572.jpg,"Don't think of moving house as a pain.  Think of it as an excuse for throwing a house-warming bash.  Invite us!  We'll bring a nice plant.  In this podcast, learn how to tell someone that you are moving, using Mandarin Chinese.  And, who knows... the more people you try out these phrases on, the more chance you have that someone might actually get the hint and offer to pitch in (bribing with beer and pizza helps for this aspect, of course)."
3753,0571,猜字谜,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0571,2007-07-09,False,https://s3contents.chinesepod.com/0571/64620a4ef8e1bbcf791d91bbd3d40c0c29992886/images/chinesepod_E0571.jpg,猜谜时间！快动动你的脑筋，搜索搜索你的汉字库。看看在我们为你精心挑选的猜字谜游戏中，你到底能回答出几道呢？
3754,0570,Interview with the Boss,Upper Intermediate,Upper Intermediate,https://chinesepod.com/lesson-redirect?v3id=0570,2007-07-08,False,https://s3contents.chinesepod.com/0570/ebc4e1a859c1cf12b8dabc8aa0aa34c59c8349c4/images/chinesepod_D0570.jpg,"The clammy handshake... the subsequent perspiring flush of sweat, the blank mind run through the wringer as the suit across the desk shoots out a machine-gun-like barrage of blank-drawing interrogations.  All that's missing are the torture devices and spotlight in your face.  Do job interviews terrify you at the best of times?  No longer!  Because job interviews in Chinese are going to be a whiz, after this lesson.  Listen to this podcast, and learn how to charm the pants off of that potential employer, in Mandarin Chinese."
3755,0569,I'm bored,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0569,2007-07-07,False,https://s3contents.chinesepod.com/0569/47ab898351c94241e2f12e1462db7924ce7978b4/images/chinesepod_A0569.jpg,"With the onset of summer vacation, mothers everywhere are familiar with the refrain:  ""I'm bored!""  Now, if you decide to join the kids in a two-month long loafing, better get your whining down pat.  In this podcast, learn how to complain about being bored, in Mandarin Chinese.  Alternatively... research shows that the cure to boredom is dusting off that enthralling 3,000 Chinese characters book you bought on an ambitious shopping trip months ago.  So, there's always options."
3756,QW0005,"Name-Calling, Chinese-Style",Elementary,Qing Wen,https://chinesepod.com/lesson-redirect?v3id=QW0005,2007-07-06,False,https://s3.amazonaws.com/chinesepod.com/extra/extra_qingwen.jpg,"In this edition of Qing Wen, we take a break from all our language talk for some light-hearted jabs. Yes, that's right, where else could you find out how to spice up your Chinese with some good old-fashioned name-calling! Listen in, and learn how to be the king of the playground, in Mandarin!"
3757,0568,黑砖窑,Media,Media,https://chinesepod.com/lesson-redirect?v3id=0568,2007-07-06,False,https://s3contents.chinesepod.com/0568/ca573885d7474eb31aaf306e18224b7238ec4af8/images/chinesepod_F0568.jpg,"当安全生产的警钟在全国各地敲响的时候，一条令人惊讶的新闻又让人们对那些非法生产企业恨得咬牙切齿。这条新闻披露的是山西省的一些黑砖窑非法扣留大量未成年人，并强迫他们劳动的事件。这一事件曾使无数的家庭处于失去孩子的痛苦中，使那些无辜的孩子们长期遭受虐待和殴打。这一事件给社会造成了严重的危害，为此，中央领导人指示有关部门要严查此事。

来源链接：胡锦涛温家宝作重要批示 山西黑窑主被刑拘 | 媒体MP3文件"
3758,0567,Condoms,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0567,2007-07-05,False,https://s3contents.chinesepod.com/0567/5463896508f172ce57dfcd636130a7b7566f96e6/images/chinesepod_B0567.jpg,"Drug stores are full of potentially embarrassing items.  Embarrassment is exponentially heightened when it involves the acting out of said item to drug store clerk, gesturing to specific body parts and drawing pictures.  Thankfully, we at ChinesePod do not shy away from these topics (to wit: lesson on buying tampons), and wouldn't want to see you acting out the word for ""condom.""  Thus, this podcast, where you will learn how to discreetly ask for your contraceptive of choice, in Mandarin Chinese."
3759,0566,Touring a Factory,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0566,2007-07-04,False,https://s3contents.chinesepod.com/0566/9d881744402187161ee399fe070fb7aa4b552543/images/chinesepod_C0566.jpg,"We now join our Canadian businessman, Peter, as he goes on a tour of a local factory in China.  Will he be faced with startling revelations of sweatshop conditions, child-labor violations and 20 hour workdays--leading to troublesome moral dilemmas?  In this podcast, learn as Peter goes to the source and discovers what ""Made in China"" really means, in Mandarin Chinese."
3760,CM0006,#6,Other,Movie Madness,https://chinesepod.com/lesson-redirect?v3id=CM0006,2007-07-04,False,http://s3.amazonaws.com/chinesepod.com/extra/extra_moviemadness.jpg,"John has chosen another audio clip, and this time the ChinesePod team is presenting a contest. Listen to the podcast to find out how to participate.

As always, the question is… can you recognize the Hollywood movie based on the audio clip?? Dave, Jenny, and Amber offer their insight in order to help listeners to try to name that movie based on the Mandarin Chinese audio and three clues."
3761,0565,谈判和合同,Advanced,Advanced,https://chinesepod.com/lesson-redirect?v3id=0565,2007-07-03,False,https://s3contents.chinesepod.com/0565/0133c87e3eccef09da36449bedc2ac6ccbf52e58/images/chinesepod_E0565.jpg,在有些人眼中，生意人的生活就是：永远都在出差，永远都在开会，永远都有结束不了的谈判，永远都有签不完的合同。而现在的经济社会也越来越讲究“合作”二字，合作带来的“1＋1＞2”的双赢结果是每位生意人都渴望达到的。因此生意要做大，就要合作。要合作，就要谈判。谈判完了，就要签合同。合作、谈判、合同已经成为生意人生活中的一大主题。
3762,0564,Confession of Love,Newbie,Newbie,https://chinesepod.com/lesson-redirect?v3id=0564,2007-07-02,False,https://s3contents.chinesepod.com/0564/7d8b14689f17477f3f342fe9787b133d09f61e00/images/chinesepod_A0564.jpg,"Men, at times, find comprehending the female nature a perplexing and bewildering endeavor.  However, leave it to this podcast to teach you the three magic words that women the world over, no matter what race, religion or language group, love to hear.  (If only life were really that simple.)   In this lesson, learn how to profess your love in Mandarin Chinese... and remember (profound statement of the day):  you don't have to understand something to love it!"
3763,0563,Baby Care,Intermediate,Intermediate,https://chinesepod.com/lesson-redirect?v3id=0563,2007-07-01,False,https://s3contents.chinesepod.com/0563/e2a0248373e59f25767f48c44517f5c0a2682ce2/images/chinesepod_C0563.jpg,"The language of babies may be mysterious, but the customs of parenthood are universal. Granted,  the open crotch pants of babies in China save on diaper changes, but all parents run the gauntlet of feedings, sleepless nights and the task of coming up with creative inducements to slumber.  This podcast walks you through another time-honored parental tradition... that of sharing your woes with a friend--this time, in Mandarin Chinese."
3764,0562,A Chinese-Style Contradiction,Elementary,Elementary,https://chinesepod.com/lesson-redirect?v3id=0562,2007-06-30,False,https://s3contents.chinesepod.com/0562/43e09688aa47b6bcc968893ce39c8e3d048b14e2/images/chinesepod_B0562.jpg,"O, the profundity of language.  Read literally, the word for contradiction in Chinese is nothing less intriguing than:  ""spear shield.""  Yes, it's just this kind of mental gymnastic that keeps us coming back for more.  In this podcast, join us as we penetrate the fathomless depths of Chinese word origin and learn the interesting (poetic license notwithstanding) story of ""contradiction,"" in Mandarin Chinese."
